commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,mode_paiement,region_livraison
CMD-Q1-01658,CLI0444,PRD0033,9,291.53,2623.77,2024-02-06,retournée,Virement,Île-de-France
CMD-Q1-01659,CLI0477,PRD0151,7,221.15,1548.05,2024-03-14,annulée,CB,Occitanie
CMD-Q1-01660,CLI0216,PRD0147,3,56.16,168.48,2024-03-05,en_cours,CB,PACA
CMD-Q1-01661,CLI0138,PRD0057,1,85.5,85.5,2024-03-11,livrée,Virement,PACA
CMD-Q1-01662,CLI0229,PRD0081,4,49.36,197.44,2024-03-12,,Virement,PACA
CMD-Q1-01663,CLI0324,PRD0003,3,83.45,250.35,2024-01-11,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01664,CLI0360,PRD0064,9,107.08,,2024-01-13,annulée,Virement,Auvergne-RA
CMD-Q1-01665,CLI0483,PRD0129,4,124.46,497.84,2024-02-28,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01666,CLI0082,PRD0021,3,78.18,234.54,2024-02-20,livrée,Virement,Île-de-France
CMD-Q1-01667,CLI0413,PRD0123,6,71.91,,2024-02-03,livrée,CB,Occitanie
CMD-Q1-01668,CLI0133,PRD0036,5,211.79,1058.95,2024-01-25,livrée,CB,PACA
CMD-Q1-01669,CLI0294,PRD0091,9,75.28,677.52,2024-01-26,livrée,Chèque,Occitanie
CMD-Q1-01670,CLI0140,PRD0138,1,67.74,67.74,2024-03-23,retournée,PayPal,Auvergne-RA
CMD-Q1-01671,CLI0450,PRD0034,8,36.63,293.04,2024-01-24,,CB,Occitanie
CMD-Q1-01672,CLI0261,PRD0106,2,52.42,104.84,2024-01-14,annulée,PayPal,Auvergne-RA
CMD-Q1-01673,CLI0374,PRD0059,1,117.97,117.97,2024-02-22,livrée,Chèque,Île-de-France
CMD-Q1-01674,CLI0204,PRD0011,7,27.63,193.41,2024-03-02,livrée,CB,Île-de-France
CMD-Q1-01675,CLI0247,PRD0077,2,-151.78,303.56,2024-03-27,livrée,Chèque,Occitanie
CMD-Q1-01676,CLI0453,PRD0040,8,71.91,575.28,2024-03-02,en_cours,CB,PACA
CMD-Q1-01677,CLI0206,PRD0008,7,308.27,2157.89,2024-01-18,livrée,Chèque,Occitanie
CMD-Q1-01678,CLI0236,PRD0106,7,52.42,366.94,2024-03-02,retournée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01679,CLI0196,PRD0102,1,23.26,23.26,2024-03-17,livrée,Virement,Île-de-France
CMD-Q1-01680,CLI0254,PRD0049,6,65.78,394.68,2024-02-07,retournée,Virement,Auvergne-RA
CMD-Q1-01681,CLI0197,PRD0069,3,106.11,318.33,2024-01-16,livrée,CB,Île-de-France
CMD-Q1-01682,CLI0282,PRD0030,9,43.58,392.22,2024-02-18,annulée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01683,CLI0118,PRD0063,9,86.81,781.29,2024-02-19,annulée,Virement,Île-de-France
CMD-Q1-01684,CLI0222,PRD0073,3,200.41,601.23,2024-02-23,livrée,CB,Île-de-France
CMD-Q1-01685,CLI0223,PRD0125,4,31.95,127.8,2024-03-26,en_cours,Virement,Auvergne-RA
CMD-Q1-01686,CLI0482,PRD0067,3,126.77,380.31,2024-02-07,livrée,Chèque,Île-de-France
CMD-Q1-01687,CLI0071,PRD0097,6,149.62,897.72,2024/02/16,livrée,CB,Auvergne-RA
CMD-Q1-01688,CLI0105,PRD0106,6,52.42,314.52,2024-02-05,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01689,CLI0063,PRD0051,7,10.76,75.32,2024-03-20,livrée,Virement,Occitanie
CMD-Q1-01690,CLI0492,PRD0023,6,163.48,980.88,2024-02-04,en_cours,PayPal,Occitanie
CMD-Q1-01691,CLI0083,PRD0106,6,52.42,314.52,2024-02-05,livrée,CB,Occitanie
CMD-Q1-01692,CLI0499,PRD0062,4,51.87,207.48,2024-03-22,en_cours,CB,PACA
CMD-Q1-01693,CLI0033,PRD0025,1,111.14,111.14,2024-01-31,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01694,CLI0410,PRD0131,5,95.19,475.95,2024-01-15,retournée,CB,Nouvelle-Aquitaine
CMD-Q1-01695,CLI0269,PRD0051,5,10.76,53.8,2024-02-10,livrée,CB,Occitanie
CMD-Q1-01696,CLI0106,PRD0032,3,109.17,327.51,2024-01-22,livrée,CB,Île-de-France
CMD-Q1-01697,CLI0229,PRD0003,9,83.45,751.05,2024-02-14,livrée,PayPal,PACA
CMD-Q1-01698,CLI0205,PRD0150,4,81.48,325.92,2024-02-13,livrée,CB,Occitanie
CMD-Q1-01699,CLI0184,PRD0007,7,290.01,2030.07,2024-02-21,livrée,CB,PACA
CMD-Q1-01700,CLI0031,PRD0099,7,182.41,1276.87,2024-02-25,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-01701,CLI0008,PRD0136,5,54.7,273.5,2024-01-05,livrée,CB,PACA
CMD-Q1-01702,CLI0026,PRD0002,7,135.96,951.72,2024-01-14,livrée,Chèque,PACA
CMD-Q1-01703,CLI0325,PRD0016,3,87.66,262.98,2024-02-13,livrée,Virement,PACA
CMD-Q1-01704,CLI0187,PRD0100,3,62.84,188.52,2024-02-08,livrée,Virement,Auvergne-RA
CMD-Q1-01705,CLI0386,PRD0116,8,52.36,418.88,2024-03-08,livrée,Virement,Île-de-France
CMD-Q1-01706,CLI0275,PRD0119,9,496.56,4469.04,2024-03-16,livrée,CB,Auvergne-RA
CMD-Q1-01707,CLI0090,PRD0038,3,45.83,137.49,2024-03-15,livrée,Virement,Occitanie
CMD-Q1-01708,CLI0115,PRD0052,7,118.68,830.76,2024-01-19,livrée,CB,PACA
CMD-Q1-01709,CLI0385,PRD0021,3,78.18,234.54,2024-02-22,livrée,CB,Île-de-France
CMD-Q1-01710,CLI0459,PRD0041,7,48.15,337.05,2024-01-15,livrée,Virement,Île-de-France
CMD-Q1-01711,CLI0108,PRD0096,8,33.23,265.84,2024-03-25,livrée,Virement,PACA
CMD-Q1-01712,CLI0460,PRD0080,3,131.51,394.53,2024-03-01,annulée,CB,Nouvelle-Aquitaine
CMD-Q1-01713,CLI0177,PRD0123,9,71.91,647.19,2024-01-04,annulée,Virement,Occitanie
CMD-Q1-01714,CLI0462,PRD0040,3,71.91,215.73,2024-02-14,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01715,CLI0038,PRD0141,3,326.57,979.71,2024-02-14,livrée,Chèque,Auvergne-RA
CMD-Q1-01716,CLI0433,PRD0021,7,78.18,547.26,2024-03-20,en_cours,CB,Occitanie
CMD-Q1-01717,CLI0358,PRD0035,7,17.54,122.78,2024-02-29,annulée,Virement,PACA
CMD-Q1-01718,CLI0486,PRD0082,8,36.44,291.52,2024-02-23,livrée,Virement,Occitanie
CMD-Q1-01719,CLI0469,PRD0117,6,69.72,418.32,2024-02-05,livrée,Virement,Occitanie
CMD-Q1-01720,CLI0195,PRD0088,6,793.25,4759.5,2024-01-26,en_cours,CB,PACA
CMD-Q1-01721,CLI0463,PRD0096,6,33.23,199.38,2024-03-16,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01722,CLI0386,PRD0082,5,36.44,182.2,2024-01-10,livrée,PayPal,Occitanie
CMD-Q1-01723,CLI0087,PRD0034,4,36.63,146.52,2024-02-01,annulée,CB,Île-de-France
CMD-Q1-01724,CLI0280,PRD0134,5,487.38,2436.9,2024-03-29,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01725,CLI0378,PRD0108,3,100.76,302.28,2024-01-09,livrée,CB,Île-de-France
CMD-Q1-01726,CLI0203,PRD0143,9,104.0,936.0,2024-03-14,retournée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01727,CLI0264,PRD0019,1,62.97,62.97,2024-01-31,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01728,CLI0144,PRD0011,4,27.63,110.52,2024-02-11,en_cours,CB,Occitanie
CMD-Q1-01729,CLI0221,PRD0094,6,167.61,1005.66,2024-02-10,livrée,CB,Île-de-France
CMD-Q1-01730,CLI0320,PRD0078,5,217.49,1087.45,2024-03-20,livrée,CB,PACA
CMD-Q1-01731,CLI0176,PRD0067,8,126.77,1014.16,2024-03-05,en_cours,Chèque,Auvergne-RA
CMD-Q1-01732,CLI0239,PRD0022,3,235.27,705.81,2024-03-13,livrée,PayPal,Occitanie
CMD-Q1-01733,CLI0037,PRD0091,8,75.28,602.24,2024-02-27,livrée,CB,Auvergne-RA
CMD-Q1-01734,CLI0430,PRD0127,4,63.31,253.24,2024-01-29,annulée,CB,Auvergne-RA
CMD-Q1-01735,CLI0460,PRD0055,8,45.75,366.0,2024-02-10,livrée,Virement,Auvergne-RA
CMD-Q1-01736,CLI0037,PRD0126,9,82.76,744.84,2024-03-09,en_cours,CB,Occitanie
CMD-Q1-01737,CLI0014,PRD0114,9,61.01,549.09,2024-03-02,livrée,CB,PACA
CMD-Q1-01738,CLI0231,PRD0136,9,54.7,492.3,2024-02-28,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01739,CLI0027,PRD0114,5,61.01,305.05,2024-03-06,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01740,CLI0447,PRD0107,6,101.48,,2024-02-25,livrée,CB,Île-de-France
CMD-Q1-01741,CLI0214,PRD0050,6,27.92,167.52,2024-01-05,livrée,Chèque,PACA
CMD-Q1-01742,CLI0447,PRD0073,2,200.41,400.82,2024-03-02,livrée,Chèque,Occitanie
CMD-Q1-01743,CLI0228,PRD0150,3,81.48,244.44,2024-01-18,livrée,CB,PACA
CMD-Q1-01744,CLI0347,PRD0108,3,100.76,302.28,2024-01-01,livrée,CB,Île-de-France
CMD-Q1-01745,CLI0209,PRD0103,2,57.7,115.4,2024/01/22,livrée,PayPal,PACA
CMD-Q1-01746,CLI0142,PRD0091,4,75.28,301.12,2024-02-11,livrée,CB,Île-de-France
CMD-Q1-01747,CLI0453,PRD0016,8,87.66,701.28,2024-02-23,livrée,CB,Occitanie
CMD-Q1-01748,CLI0049,PRD0045,2,55.24,110.48,2024-02-02,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01749,CLI0394,PRD0087,1,72.84,72.84,2024-01-22,livrée,CB,Île-de-France
CMD-Q1-01750,CLI0450,PRD0090,4,80.66,322.64,2024-02-13,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-01751,CLI0341,PRD0133,5,55.03,275.15,2024-03-01,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-01752,CLI0459,PRD0132,8,66.14,529.12,2024-01-19,livrée,CB,Auvergne-RA
CMD-Q1-01753,CLI0492,PRD0073,7,200.41,1402.87,2024-02-25,livrée,CB,PACA
CMD-Q1-01754,CLI0053,PRD0128,9,99.94,,2024-03-28,en_cours,Virement,Occitanie
CMD-Q1-01755,CLI0445,PRD0123,9,71.91,647.19,2024/03/22,livrée,CB,Île-de-France
CMD-Q1-01756,CLI0123,PRD0087,6,72.84,437.04,2024-03-12,annulée,CB,PACA
CMD-Q1-01757,CLI0398,PRD0097,9,149.62,1346.58,2024-03-28,livrée,Chèque,PACA
CMD-Q1-01758,CLI0040,PRD0100,1,62.84,62.84,2024-03-06,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01759,CLI0129,PRD0094,3,167.61,502.83,2024-02-20,livrée,CB,Île-de-France
CMD-Q1-01760,CLI0277,PRD0122,5,108.11,540.55,2024-02-03,livrée,CB,Auvergne-RA
CMD-Q1-01761,CLI0379,PRD0004,4,42.82,171.28,2024-02-17,livrée,Chèque,Occitanie
CMD-Q1-01762,CLI0500,PRD0121,8,34.92,279.36,2024-01-15,livrée,CB,Île-de-France
CMD-Q1-01763,CLI0043,PRD0032,5,109.17,545.85,2024-01-15,annulée,CB,PACA
CMD-Q1-01764,CLI0471,PRD0058,6,118.62,711.72,2024-02-06,livrée,CB,Île-de-France
CMD-Q1-01765,CLI0343,PRD0087,9,72.84,655.56,2024-02-24,annulée,PayPal,Nouvelle-Aquitaine
CMD-Q1-01766,CLI0168,PRD0056,2,46.62,93.24,2024-01-28,retournée,Virement,Auvergne-RA
CMD-Q1-01767,CLI0465,PRD0089,2,93.09,186.18,2024-02-28,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01768,CLI0433,PRD0079,4,400.46,1601.84,2024-01-03,livrée,CB,Occitanie
CMD-Q1-01769,CLI0142,PRD0089,7,93.09,651.63,2024-02-05,livrée,CB,PACA
CMD-Q1-01770,CLI0421,PRD0120,2,107.93,215.86,2024-03-28,livrée,PayPal,Auvergne-RA
CMD-Q1-01771,CLI0058,PRD0140,7,84.52,591.64,2024-03-17,livrée,CB,Auvergne-RA
CMD-Q1-01772,CLI0052,PRD0063,5,86.81,434.05,2024-01-10,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-01773,CLI0208,PRD0048,9,164.13,1477.17,2024-03-09,livrée,CB,Occitanie
CMD-Q1-01774,CLI0217,PRD0110,6,126.57,759.42,2024-03-08,livrée,CB,Île-de-France
CMD-Q1-01775,CLI0272,PRD0082,7,36.44,255.08,2024-02-18,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-01776,CLI0419,PRD0090,5,80.66,403.3,2024-01-19,livrée,CB,Île-de-France
CMD-Q1-01777,CLI0270,PRD0112,2,79.76,159.52,2024-01-14,en_cours,Virement,PACA
CMD-Q1-01778,CLI0265,PRD0090,2,80.66,161.32,2024-02-09,livrée,CB,Auvergne-RA
CMD-Q1-01779,CLI0128,PRD0026,6,334.76,2008.56,2024-01-14,livrée,PayPal,Île-de-France
CMD-Q1-01780,CLI0159,PRD0122,7,108.11,756.77,2024-02-19,livrée,CB,Île-de-France
CMD-Q1-01781,CLI0269,PRD0065,3,352.58,1057.74,2024-03-04,livrée,PayPal,Île-de-France
CMD-Q1-01782,CLI0104,PRD0150,3,81.48,244.44,2024-02-02,livrée,CB,Auvergne-RA
CMD-Q1-01783,CLI0385,PRD0096,1,33.23,33.23,2024-03-12,en_cours,CB,PACA
CMD-Q1-01784,CLI0244,PRD0107,4,101.48,405.92,2024-02-08,livrée,CB,Auvergne-RA
CMD-Q1-01785,CLI0448,PRD0069,3,106.11,318.33,2024-01-04,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01786,CLI0231,PRD0108,4,100.76,403.04,2024-03-10,livrée,CB,Auvergne-RA
CMD-Q1-01787,CLI0167,PRD0048,1,164.13,164.13,2024-01-05,livrée,Virement,Île-de-France
CMD-Q1-01788,CLI0433,PRD0059,2,117.97,235.94,2024-02-28,livrée,Virement,Auvergne-RA
CMD-Q1-01789,CLI0105,PRD0142,1,137.33,137.33,2024-01-05,livrée,CB,Île-de-France
CMD-Q1-01790,CLI0472,PRD0074,5,101.69,508.45,2024-02-08,retournée,Virement,Auvergne-RA
CMD-Q1-01791,CLI0110,PRD0011,7,27.63,193.41,2024-01-16,livrée,Chèque,PACA
CMD-Q1-01792,CLI0100,PRD0112,6,79.76,478.56,2024-01-08,livrée,Chèque,Île-de-France
CMD-Q1-01793,CLI0325,PRD0091,5,75.28,376.4,2024-01-03,livrée,Chèque,Occitanie
CMD-Q1-01794,CLI0308,PRD0113,1,82.62,82.62,2024-02-02,livrée,CB,Occitanie
CMD-Q1-01795,CLI0494,PRD0128,4,99.94,399.76,2024-01-26,retournée,CB,Auvergne-RA
CMD-Q1-01796,CLI0080,PRD0023,3,163.48,490.44,2024-02-13,livrée,PayPal,Occitanie
CMD-Q1-01797,CLI0382,PRD0131,6,95.19,571.14,2024-01-15,livrée,CB,PACA
CMD-Q1-01798,CLI0300,PRD0128,1,99.94,99.94,2024-03-30,livrée,CB,PACA
CMD-Q1-01799,CLI0125,PRD0138,9,67.74,609.66,2024-02-07,livrée,CB,Auvergne-RA
CMD-Q1-01800,CLI0330,PRD0123,6,71.91,431.46,2024-01-18,annulée,CB,PACA
CMD-Q1-01801,CLI0379,PRD0086,8,74.32,594.56,2024-03-17,livrée,Virement,Île-de-France
CMD-Q1-01802,CLI0218,PRD0030,8,43.58,348.64,2024-02-07,livrée,CB,Île-de-France
CMD-Q1-01803,CLI0263,PRD0037,0,48.24,241.2,2024-02-01,annulée,CB,Occitanie
CMD-Q1-01804,CLI0159,PRD0126,5,82.76,413.8,2024-01-31,livrée,Virement,Île-de-France
CMD-Q1-01805,CLI0397,PRD0042,9,126.36,1137.24,2024-01-01,annulée,CB,Auvergne-RA
CMD-Q1-01806,CLI0191,PRD0117,5,69.72,348.6,2024-01-17,livrée,CB,Île-de-France
CMD-Q1-01807,CLI0240,PRD0078,1,217.49,217.49,2024-03-19,livrée,CB,PACA
CMD-Q1-01808,CLI0204,PRD0037,9,48.24,434.16,2024-03-05,livrée,CB,Île-de-France
CMD-Q1-01809,CLI0469,PRD0003,6,83.45,500.7,2024-02-11,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-01810,CLI0202,PRD0062,4,51.87,207.48,2024-01-12,livrée,Virement,Auvergne-RA
CMD-Q1-01811,CLI0471,PRD0073,7,200.41,1402.87,2024-03-02,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01812,CLI0039,PRD0013,3,59.14,177.42,2024-03-24,retournée,CB,Auvergne-RA
CMD-Q1-01813,CLI0349,PRD0105,5,408.15,2040.75,2024-02-20,livrée,CB,Auvergne-RA
CMD-Q1-01814,CLI0083,PRD0087,7,72.84,509.88,2024-03-20,livrée,PayPal,Auvergne-RA
CMD-Q1-01815,CLI0117,PRD0027,3,45.84,137.52,2024-03-07,livrée,Chèque,Occitanie
CMD-Q1-01816,CLI0247,PRD0144,9,212.05,1908.45,2024-02-24,annulée,Virement,Nouvelle-Aquitaine
CMD-Q1-01817,CLI0258,PRD0090,5,80.66,403.3,2024-02-02,,PayPal,Île-de-France
CMD-Q1-01818,CLI0349,PRD0025,5,111.14,555.7,2024-01-31,livrée,Chèque,Auvergne-RA
CMD-Q1-01819,CLI0480,PRD0043,1,100.34,100.34,2024-02-28,livrée,PayPal,Occitanie
CMD-Q1-01820,CLI0099,PRD0066,9,181.07,1629.63,2024-02-16,livrée,Virement,Occitanie
CMD-Q1-01821,CLI0495,PRD0072,3,121.78,365.34,2024-03-13,livrée,CB,Occitanie
CMD-Q1-01822,CLI0333,PRD0027,3,45.84,137.52,2024-02-23,livrée,CB,Auvergne-RA
CMD-Q1-01823,CLI0191,PRD0111,4,237.06,948.24,2024-02-14,livrée,Virement,PACA
CMD-Q1-01824,CLI0234,PRD0009,7,58.82,411.74,2024-02-01,retournée,CB,Île-de-France
CMD-Q1-01825,CLI0291,PRD0001,1,57.96,57.96,2024-01-09,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01826,CLI0210,PRD0046,7,69.9,489.3,2024-01-09,livrée,CB,Occitanie
CMD-Q1-01827,CLI0404,PRD0102,2,23.26,46.52,2024-01-24,livrée,CB,Occitanie
CMD-Q1-01828,CLI0350,PRD0013,7,59.14,413.98,2024-03-22,en_cours,Virement,Occitanie
CMD-Q1-01829,CLI0348,PRD0146,4,30.77,123.08,2024-01-05,annulée,CB,Île-de-France
CMD-Q1-01830,CLI0359,PRD0137,4,54.72,218.88,2024-01-22,en_cours,CB,Occitanie
CMD-Q1-01831,CLI0447,PRD0134,8,487.38,3899.04,2024-03-24,livrée,Chèque,Occitanie
CMD-Q1-01832,CLI0364,PRD0061,6,75.83,454.98,2024-01-12,livrée,CB,Auvergne-RA
CMD-Q1-01833,CLI0096,PRD0074,4,101.69,406.76,2024-03-14,livrée,CB,PACA
CMD-Q1-01834,CLI0376,PRD0101,5,52.8,264.0,2024-02-29,en_cours,CB,PACA
CMD-Q1-01835,CLI0419,PRD0073,8,200.41,1603.28,2024-02-24,livrée,CB,Occitanie
CMD-Q1-01836,CLI0088,PRD0147,8,56.16,449.28,2024-02-25,livrée,PayPal,Occitanie
CMD-Q1-01837,CLI0367,PRD0107,1,101.48,101.48,2024-02-09,livrée,CB,PACA
CMD-Q1-01838,CLI0431,PRD0117,8,69.72,557.76,2024-02-23,en_cours,CB,Occitanie
CMD-Q1-01839,CLI0230,PRD0060,2,436.88,873.76,2024-01-03,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-01840,CLI0251,PRD0005,5,95.95,479.75,2024-01-22,livrée,CB,Occitanie
CMD-Q1-01841,CLI0192,PRD0122,8,108.11,864.88,2024-02-21,livrée,Virement,Auvergne-RA
CMD-Q1-01842,CLI0022,PRD0063,9,86.81,781.29,2024-03-19,livrée,CB,Auvergne-RA
CMD-Q1-01843,CLI0104,PRD0096,2,33.23,66.46,2024-01-04,annulée,PayPal,Nouvelle-Aquitaine
CMD-Q1-01844,CLI0028,PRD0130,3,186.38,559.14,2024-01-17,annulée,PayPal,Occitanie
CMD-Q1-01845,CLI0148,PRD0046,6,69.9,419.4,2024-02-27,en_cours,Virement,PACA
CMD-Q1-01846,CLI0251,PRD0086,2,74.32,148.64,2024-01-09,en_cours,Virement,Nouvelle-Aquitaine
CMD-Q1-01847,CLI0335,PRD0113,1,82.62,82.62,2024-01-29,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01848,CLI0399,PRD0141,8,326.57,2612.56,2024-01-20,livrée,CB,Île-de-France
CMD-Q1-01849,CLI0350,PRD0011,8,27.63,221.04,2024-02-29,livrée,CB,Île-de-France
CMD-Q1-01850,CLI0497,PRD0020,4,304.72,1218.88,2024-01-05,livrée,Virement,PACA
CMD-Q1-01851,CLI0090,PRD0017,7,222.33,1556.31,2024-03-26,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01852,CLI0107,PRD0057,9,85.5,769.5,2024-02-28,livrée,Virement,PACA
CMD-Q1-01853,CLI0481,PRD0082,3,36.44,109.32,2024-01-04,livrée,Virement,PACA
CMD-Q1-01854,CLI0440,PRD0034,7,36.63,256.41,2024-01-10,livrée,CB,PACA
CMD-Q1-01855,CLI0070,PRD0071,6,90.96,545.76,2024-02-02,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01856,CLI0247,PRD0034,4,36.63,146.52,2024-01-05,livrée,PayPal,Nouvelle-Aquitaine
CMD-Q1-01857,CLI0432,PRD0059,1,117.97,117.97,2024-01-07,livrée,Virement,Île-de-France
CMD-Q1-01858,CLI0347,PRD0095,1,106.83,106.83,2024-02-13,livrée,Virement,Île-de-France
CMD-Q1-01859,CLI0149,PRD0107,2,101.48,202.96,2024-01-14,livrée,PayPal,Occitanie
CMD-Q1-01860,CLI0364,PRD0070,6,28.37,170.22,2024-01-02,en_cours,CB,Île-de-France
CMD-Q1-01861,CLI0384,PRD0052,8,118.68,949.44,2024-01-07,annulée,CB,Occitanie
CMD-Q1-01862,CLI0070,PRD0148,7,70.91,496.37,2024-03-16,livrée,CB,Auvergne-RA
CMD-Q1-01863,CLI0271,PRD0028,8,59.7,477.6,2024-01-08,livrée,CB,Auvergne-RA
CMD-Q1-01864,CLI0116,PRD0066,4,181.07,724.28,2024-01-11,livrée,Chèque,Nouvelle-Aquitaine
CMD-Q1-01865,CLI0303,PRD0095,2,106.83,213.66,2024-03-30,livrée,Virement,Occitanie
CMD-Q1-01866,CLI0331,PRD0006,7,79.23,554.61,2024-02-29,livrée,PayPal,PACA
CMD-Q1-01867,CLI0051,PRD0106,8,52.42,419.36,2024-03-16,livrée,CB,Occitanie
CMD-Q1-01868,CLI0126,PRD0046,8,69.9,,2024-03-18,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-01869,CLI0175,PRD0005,1,95.95,95.95,2024-02-13,livrée,CB,Occitanie
CMD-Q1-01870,CLI0435,PRD0065,5,352.58,1762.9,2024-02-29,livrée,CB,Occitanie
CMD-Q1-01871,CLI0482,PRD0014,6,415.81,2494.86,2024/01/26,livrée,PayPal,PACA
CMD-Q1-01872,CLI0464,PRD0099,8,182.41,1459.28,2024-02-19,livrée,CB,Île-de-France
CMD-Q1-01873,CLI0254,PRD0042,6,126.36,758.16,2024-01-21,livrée,CB,Île-de-France
CMD-Q1-01874,CLI0350,PRD0077,7,151.78,1062.46,2024-02-29,livrée,PayPal,PACA
CMD-Q1-01875,CLI0388,PRD0101,5,52.8,264.0,2024-01-30,en_cours,CB,PACA
CMD-Q1-01876,CLI0099,PRD0055,4,-45.75,183.0,2024-03-11,livrée,CB,Auvergne-RA
CMD-Q1-01877,CLI0477,PRD0003,4,83.45,333.8,2024-02-26,livrée,Virement,Auvergne-RA
CMD-Q1-01878,CLI0266,PRD0056,1,46.62,46.62,2024-02-23,livrée,CB,Île-de-France
CMD-Q1-01879,CLI0320,PRD0044,7,146.42,1024.94,2024-01-18,annulée,Chèque,Occitanie
CMD-Q1-01880,CLI0188,PRD0016,7,87.66,613.62,2024-01-28,livrée,CB,PACA
CMD-Q1-01881,CLI0188,PRD0022,5,235.27,1176.35,2024-01-06,livrée,CB,Île-de-France
CMD-Q1-01882,CLI0463,PRD0059,3,117.97,353.91,2024-03-12,livrée,CB,PACA
CMD-Q1-01883,CLI0225,PRD0018,8,121.33,970.64,2024-03-18,annulée,CB,Occitanie
CMD-Q1-01884,CLI0478,PRD0069,7,106.11,742.77,2024-01-15,livrée,CB,PACA
CMD-Q1-01885,CLI0219,PRD0089,6,93.09,558.54,2024-02-05,livrée,CB,Île-de-France
CMD-Q1-01886,CLI0117,PRD0001,5,57.96,289.8,2024-01-26,en_cours,CB,Nouvelle-Aquitaine
CMD-Q1-01887,CLI0199,PRD0048,6,164.13,984.78,2024-03-11,livrée,PayPal,Île-de-France
CMD-Q1-01888,CLI0298,PRD0147,4,56.16,224.64,2024-03-17,livrée,Virement,Nouvelle-Aquitaine
CMD-Q1-01889,CLI0438,PRD0013,7,59.14,413.98,2024-01-13,livrée,PayPal,Auvergne-RA
CMD-Q1-01890,CLI0465,PRD0016,5,87.66,438.3,2024-03-19,livrée,Virement,PACA
CMD-Q1-01891,CLI0173,PRD0052,1,118.68,118.68,2024-02-25,livrée,CB,Île-de-France
CMD-Q1-01892,CLI0252,PRD0098,4,37.93,151.72,2024-01-25,livrée,Virement,Occitanie
CMD-Q1-01893,CLI0422,PRD0087,8,72.84,582.72,2024-01-03,livrée,CB,Auvergne-RA
CMD-Q1-01894,CLI0133,PRD0152,2,499.98,999.96,2024-02-22,livrée,Virement,PACA
CMD-Q1-01895,CLI0394,PRD0074,4,101.69,406.76,2024-03-15,livrée,CB,Occitanie
CMD-Q1-01896,CLI0476,PRD0140,8,84.52,676.16,2024-01-14,livrée,CB,PACA
CMD-Q1-01897,CLI0373,PRD0102,5,23.26,116.3,2024-03-14,en_cours,CB,Occitanie
CMD-Q1-01898,CLI0064,PRD0008,9,308.27,2774.43,2024-01-08,retournée,CB,Nouvelle-Aquitaine
CMD-Q1-01899,CLI0289,PRD0029,6,149.76,898.56,2024-01-28,livrée,Chèque,Auvergne-RA
CMD-Q1-01900,CLI0251,PRD0111,8,237.06,1896.48,2024-01-24,en_cours,CB,Occitanie
CMD-Q1-01901,CLI0383,PRD0056,3,46.62,139.86,2024-01-24,livrée,CB,Occitanie
CMD-Q1-01902,CLI0155,PRD0060,7,436.88,3058.16,2024-01-07,livrée,CB,Occitanie
CMD-Q1-01903,CLI0308,PRD0055,1,45.75,45.75,2024-02-06,livrée,Virement,PACA
CMD-Q1-01904,CLI0093,PRD0148,7,70.91,496.37,2024-01-27,livrée,CB,PACA
CMD-Q1-01905,CLI0460,PRD0086,7,74.32,520.24,2024-01-08,retournée,CB,Île-de-France
CMD-Q1-01906,CLI0067,PRD0035,8,17.54,140.32,2024-03-19,livrée,CB,Auvergne-RA
CMD-Q1-01907,CLI0366,PRD0038,8,45.83,366.64,2024-02-23,livrée,CB,Nouvelle-Aquitaine
CMD-Q1-01908,CLI0093,PRD0107,1,101.48,101.48,2024-03-01,annulée,Virement,PACA
