commande_id,client_id,produit_id,quantite,prix_unitaire,montant_total,date_commande,statut,moyen_paiement,region_livraison,devise
CMD-Q2-01771,CLI0041,PRD0063,2,86.81,173.62,2024-06-21,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01772,CLI0100,PRD0062,5,51.87,259.35,2024-05-12,annulée,CB,PACA,EUR
CMD-Q2-01773,CLI0119,PRD0141,8,326.57,,2024-06-12,livrée,CB,Occitanie,EUR
CMD-Q2-01774,CLI0297,PRD0084,9,410.52,3694.68,2024-06-04,en_cours,CB,Occitanie,EUR
CMD-Q2-01775,CLI0100,PRD0097,5,149.62,748.1,2024-04-26,annulée,PayPal,PACA,EUR
CMD-Q2-01776,CLI0354,PRD0006,3,79.23,237.69,2024-04-21,livrée,CB,PACA,EUR
CMD-Q2-01777,CLI0212,PRD0112,6,79.76,478.56,2024-06-23,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01778,CLI0036,PRD0057,7,85.5,598.5,2024-05-22,en_cours,CB,PACA,EUR
CMD-Q2-01779,CLI0460,PRD0067,4,126.77,507.08,2024-04-12,livrée,CB,Île-de-France,EUR
CMD-Q2-01780,CLI0498,PRD0047,4,68.36,273.44,2024-06-12,en_cours,CB,Île-de-France,EUR
CMD-Q2-01781,CLI0486,PRD0016,3,87.66,262.98,2024-05-10,livrée,CB,PACA,EUR
CMD-Q2-01782,CLI0276,PRD0096,9,33.23,299.07,2024-05-22,livrée,CB,PACA,EUR
CMD-Q2-01783,CLI0213,PRD0004,3,42.82,128.46,2024-04-22,livrée,Chèque,Occitanie,EUR
CMD-Q2-01784,CLI0276,PRD0120,3,107.93,323.79,2024-04-12,annulée,Virement,PACA,EUR
CMD-Q2-01785,CLI0141,PRD0064,4,107.08,,2024-05-04,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01786,CLI0383,PRD0022,4,235.27,941.08,2024-06-28,livrée,CB,Île-de-France,EUR
CMD-Q2-01787,CLI0160,PRD0093,3,62.68,188.04,2024-04-01,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01788,CLI0133,PRD0038,7,45.83,320.81,2024-05-02,livrée,CB,PACA,EUR
CMD-Q2-01789,CLI0336,PRD0023,2,163.48,326.96,2024-06-01,livrée,CB,Île-de-France,EUR
CMD-Q2-01790,CLI0427,PRD0101,5,52.8,,2024-05-20,annulée,CB,Île-de-France,EUR
CMD-Q2-01791,CLI0326,PRD0006,1,79.23,79.23,2024-05-14,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01792,CLI0403,PRD0002,4,135.96,543.84,2024-06-02,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01793,CLI0395,PRD0123,6,71.91,431.46,2024-06-27,livrée,Virement,PACA,EUR
CMD-Q2-01794,CLI0244,PRD0010,4,81.94,327.76,2024-04-22,,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01795,CLI0011,PRD0114,8,61.01,488.08,2024-06-16,livrée,CB,PACA,EUR
CMD-Q2-01796,CLI0245,PRD0126,7,82.76,579.32,2024-06-04,livrée,CB,Occitanie,EUR
CMD-Q2-01797,CLI0350,PRD0135,2,112.71,225.42,2024-05-18,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01798,CLI0329,PRD0130,5,186.38,931.9,2024-05-31,annulée,CB,Occitanie,EUR
CMD-Q2-01799,CLI0383,PRD0036,4,211.79,847.16,2024-04-30,livrée,CB,PACA,EUR
CMD-Q2-01800,CLI0095,PRD0029,1,149.76,149.76,2024-04-18,en_cours,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01801,CLI0051,PRD0099,5,182.41,912.05,2024-06-04,en_cours,CB,Occitanie,EUR
CMD-Q2-01802,CLI0414,PRD0055,4,45.75,183.0,2024-04-26,livrée,CB,Occitanie,EUR
CMD-Q2-01803,CLI0350,PRD0017,8,222.33,1778.64,2024-04-04,livrée,Virement,Île-de-France,EUR
CMD-Q2-01804,CLI0357,PRD0121,3,34.92,104.76,2024-06-04,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01805,CLI0011,PRD0047,9,68.36,615.24,2024-05-04,livrée,PayPal,Occitanie,EUR
CMD-Q2-01806,CLI0480,PRD0049,6,65.78,394.68,2024-04-17,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01807,CLI0294,PRD0069,2,106.11,212.22,2024-05-29,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01808,CLI0084,PRD0078,7,217.49,1522.43,2024-05-03,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01809,CLI0479,PRD0066,2,181.07,362.14,2024-04-18,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01810,CLI0396,PRD0077,4,151.78,607.12,2024-06-02,livrée,Virement,PACA,EUR
CMD-Q2-01811,CLI0101,PRD0022,5,235.27,1176.35,2024-06-08,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01812,CLI0486,PRD0150,9,81.48,733.32,2024-05-26,livrée,CB,Île-de-France,EUR
CMD-Q2-01813,CLI0493,PRD0006,4,79.23,316.92,2024-05-28,livrée,CB,Île-de-France,EUR
CMD-Q2-01814,CLI0313,PRD0071,8,90.96,727.68,2024-06-12,livrée,PayPal,Île-de-France,EUR
CMD-Q2-01815,CLI0422,PRD0007,5,290.01,1450.05,2024-05-07,en_cours,CB,PACA,EUR
CMD-Q2-01816,CLI0094,PRD0010,8,81.94,655.52,2024-04-09,livrée,Chèque,Auvergne-RA,EUR
CMD-Q2-01817,CLI0065,PRD0017,4,222.33,889.32,2024-05-27,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01818,CLI0479,PRD0064,5,107.08,535.4,2024-04-27,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01819,CLI0391,PRD0038,6,45.83,274.98,2024-05-03,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01820,CLI0250,PRD0082,7,36.44,255.08,2024-04-09,annulée,Chèque,Île-de-France,EUR
CMD-Q2-01821,CLI0142,PRD0001,1,57.96,57.96,2024-05-25,retournée,CB,PACA,EUR
CMD-Q2-01822,CLI0343,PRD0136,4,54.7,218.8,2024-06-10,en_cours,CB,Occitanie,EUR
CMD-Q2-01823,CLI0174,PRD0032,7,109.17,764.19,2024-04-25,livrée,CB,Occitanie,EUR
CMD-Q2-01824,CLI0278,PRD0047,4,68.36,273.44,2024-06-19,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01825,CLI0436,PRD0119,3,496.56,1489.68,2024-06-05,livrée,Chèque,PACA,EUR
CMD-Q2-01826,CLI0145,PRD0152,3,499.98,1499.94,2024-05-15,livrée,CB,Occitanie,EUR
CMD-Q2-01827,CLI0115,PRD0029,9,149.76,1347.84,2024-05-05,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01828,CLI0007,PRD0125,6,31.95,191.7,2024-05-26,livrée,CB,Île-de-France,EUR
CMD-Q2-01829,CLI0391,PRD0088,1,793.25,793.25,2024-05-10,livrée,CB,PACA,EUR
CMD-Q2-01830,CLI0027,PRD0128,2,99.94,199.88,2024-06-23,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01831,CLI9988,PRD0013,5,59.14,295.7,2024-06-29,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01832,CLI0069,PRD0062,3,51.87,155.61,2024-06-25,en_cours,CB,Île-de-France,EUR
CMD-Q2-01833,CLI0361,PRD0114,5,61.01,305.05,2024-04-27,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01834,CLI0463,PRD0030,1,43.58,43.58,2024-04-14,annulée,CB,Auvergne-RA,EUR
CMD-Q2-01835,CLI0056,PRD0085,3,181.81,545.43,2024-05-07,annulée,CB,Occitanie,EUR
CMD-Q2-01836,CLI0493,PRD0106,4,52.42,209.68,2024-06-11,livrée,CB,Occitanie,EUR
CMD-Q2-01837,CLI0496,PRD0014,8,415.81,3326.48,2024-05-10,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01838,CLI0270,PRD0073,4,200.41,801.64,2024-06-03,annulée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-01839,CLI0296,PRD0106,8,52.42,419.36,2024-06-03,livrée,Virement,Île-de-France,EUR
CMD-Q2-01840,CLI0189,PRD0045,3,55.24,165.72,2024-06-29,livrée,CB,PACA,EUR
CMD-Q2-01841,CLI0036,PRD0102,4,23.26,93.04,2024-06-15,retournée,Chèque,Auvergne-RA,EUR
CMD-Q2-01842,CLI0299,PRD0136,6,54.7,328.2,2024-06-02,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01843,CLI0441,PRD0061,2,75.83,151.66,2024-06-02,livrée,CB,PACA,EUR
CMD-Q2-01844,CLI0203,PRD0086,5,74.32,371.6,2024-05-19,livrée,CB,Île-de-France,EUR
CMD-Q2-01845,CLI0101,PRD0102,6,23.26,139.56,2024-06-06,annulée,CB,PACA,EUR
CMD-Q2-01846,CLI0349,PRD0053,6,79.12,474.72,2024-06-07,annulée,Chèque,Île-de-France,EUR
CMD-Q2-01847,CLI0117,PRD0029,6,149.76,898.56,2024-04-25,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01848,CLI0433,PRD0146,4,30.77,123.08,2024-05-07,livrée,CB,Occitanie,EUR
CMD-Q2-01849,CLI0172,PRD0128,5,99.94,,2024-05-21,livrée,Virement,Occitanie,EUR
CMD-Q2-01850,CLI0104,PRD0107,9,101.48,913.32,2024-06-25,livrée,Virement,PACA,EUR
CMD-Q2-01851,CLI0361,PRD0113,3,82.62,247.86,2024-05-30,retournée,Virement,PACA,EUR
CMD-Q2-01852,CLI0025,PRD0021,2,78.18,156.36,2024-06-24,annulée,Virement,Île-de-France,EUR
CMD-Q2-01853,CLI0479,PRD0028,7,59.7,417.9,2024-05-30,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01854,CLI0252,PRD0122,7,108.11,756.77,2024-06-01,livrée,CB,Île-de-France,EUR
CMD-Q2-01855,CLI0208,PRD0055,1,45.75,45.75,2024-06-14,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01856,CLI0011,PRD0128,7,99.94,699.58,2024-05-22,livrée,Virement,Île-de-France,EUR
CMD-Q2-01857,CLI9935,PRD0091,2,75.28,150.56,2024-05-31,livrée,CB,PACA,EUR
CMD-Q2-01858,CLI0295,PRD0077,4,151.78,607.12,2024-05-25,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01859,CLI0169,PRD0093,1,62.68,62.68,2024-06-25,livrée,CB,Occitanie,EUR
CMD-Q2-01860,CLI0471,PRD0089,6,93.09,558.54,2024-06-26,en_cours,Chèque,Auvergne-RA,EUR
CMD-Q2-01861,CLI0196,PRD0127,1,63.31,63.31,2024-04-03,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01862,CLI0126,PRD0046,6,69.9,419.4,2024-04-20,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01863,CLI0490,PRD0021,9,78.18,703.62,2024-05-28,livrée,CB,Occitanie,EUR
CMD-Q2-01864,CLI0392,PRD0051,8,10.76,86.08,2024-06-19,livrée,Chèque,Occitanie,EUR
CMD-Q2-01865,CLI0011,PRD0062,3,51.87,155.61,2024-06-12,livrée,Virement,Occitanie,EUR
CMD-Q2-01866,CLI0219,PRD0125,7,31.95,223.65,2024-05-15,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01867,CLI0319,PRD0080,2,131.51,263.02,2024-04-04,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01868,CLI0269,PRD0060,3,436.88,1310.64,2024-04-21,livrée,PayPal,Île-de-France,EUR
CMD-Q2-01869,CLI0300,PRD0125,3,31.95,95.85,2024-04-08,livrée,CB,PACA,EUR
CMD-Q2-01870,CLI0117,PRD0012,7,295.77,2070.39,2024-05-14,livrée,Virement,PACA,EUR
CMD-Q2-01871,CLI0224,PRD0142,2,137.33,274.66,2024-06-15,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01872,CLI0132,PRD0004,1,42.82,42.82,2024-04-03,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01873,CLI0395,PRD0010,2,81.94,163.88,2024-05-23,retournée,CB,Occitanie,EUR
CMD-Q2-01874,CLI0380,PRD0016,6,87.66,525.96,2024-06-08,en_cours,CB,Occitanie,EUR
CMD-Q2-01875,CLI0461,PRD0013,9,59.14,532.26,2024-05-21,,CB,Île-de-France,EUR
CMD-Q2-01876,CLI0248,PRD0030,7,43.58,305.06,2024-06-13,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01877,CLI0002,PRD0093,5,62.68,313.4,2024-05-02,livrée,CB,Île-de-France,EUR
CMD-Q2-01878,CLI0295,PRD0128,8,99.94,799.52,2024-05-27,en_cours,CB,PACA,EUR
CMD-Q2-01879,CLI0052,PRD0091,2,75.28,150.56,2024-06-28,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01880,CLI0208,PRD0132,1,66.14,66.14,2024-06-08,livrée,CB,Île-de-France,EUR
CMD-Q2-01881,CLI0455,PRD0037,7,48.24,337.68,2024-04-15,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01882,CLI0435,PRD0017,3,222.33,666.99,2024-05-13,retournée,CB,Occitanie,EUR
CMD-Q2-01883,CLI0330,PRD0080,6,131.51,789.06,2024-05-07,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01884,CLI0390,PRD0123,6,71.91,431.46,2024-06-14,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01885,CLI0266,PRD0032,5,109.17,545.85,2024-04-05,livrée,CB,Occitanie,EUR
CMD-Q2-01886,CLI0272,PRD0073,9,200.41,1803.69,2024-04-24,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01887,CLI0120,PRD0088,2,793.25,1586.5,2024-05-20,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01888,CLI0315,PRD0073,7,200.41,1402.87,2024-04-18,livrée,PayPal,PACA,EUR
CMD-Q2-01889,CLI0321,PRD0111,4,237.06,948.24,2024-04-18,en_cours,Virement,Occitanie,EUR
CMD-Q2-01890,CLI0138,PRD0076,1,211.08,211.08,2024-04-27,livrée,CB,Île-de-France,EUR
CMD-Q2-01891,CLI0117,PRD0128,3,99.94,299.82,2024-05-29,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01892,CLI0026,PRD0088,8,793.25,6346.0,2024-06-25,livrée,CB,Occitanie,EUR
CMD-Q2-01893,CLI0406,PRD0032,1,109.17,109.17,2024-04-06,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01894,CLI0070,PRD0105,1,408.15,408.15,2024-06-29,livrée,Virement,PACA,EUR
CMD-Q2-01895,CLI0333,PRD0119,4,496.56,1986.24,2024-06-11,livrée,CB,PACA,EUR
CMD-Q2-01896,CLI0335,PRD0015,7,80.47,563.29,2024-04-09,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01897,CLI0431,PRD0002,4,135.96,543.84,2024-04-28,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01898,CLI0259,PRD0045,6,55.24,331.44,2024-06-15,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-01899,CLI0010,PRD0004,9,42.82,385.38,2024-05-19,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01900,CLI0371,PRD0145,3,54.52,163.56,2024-06-12,annulée,Virement,Auvergne-RA,EUR
CMD-Q2-01901,CLI0070,PRD0079,7,400.46,,2024-05-02,livrée,PayPal,PACA,EUR
CMD-Q2-01902,CLI0422,PRD0135,2,112.71,225.42,2024-05-21,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-01903,CLI0400,PRD0016,0,87.66,262.98,2024-05-18,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01904,CLI0274,PRD0044,4,146.42,585.68,2024-05-04,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01905,CLI0480,PRD0016,4,87.66,350.64,2024-04-11,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01906,CLI0469,PRD0031,6,152.91,917.46,2024-06-27,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01907,CLI0074,PRD0063,8,86.81,694.48,2024-06-29,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01908,CLI0120,PRD0083,3,173.76,521.28,2024-04-24,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01909,CLI0259,PRD0003,7,83.45,584.15,2024/05/01,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01910,CLI0084,PRD0027,4,45.84,183.36,2024-04-19,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01911,CLI0099,PRD0061,7,75.83,530.81,2024-05-18,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01912,CLI0029,PRD0075,1,71.64,71.64,2024-05-29,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01913,CLI0216,PRD0009,2,58.82,117.64,2024-05-17,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01914,CLI0463,PRD0078,4,217.49,869.96,2024-04-27,annulée,CB,Occitanie,EUR
CMD-Q2-01915,CLI0197,PRD0026,1,334.76,334.76,2024-06-07,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01916,CLI0410,PRD0049,8,65.78,526.24,2024-04-02,livrée,PayPal,PACA,EUR
CMD-Q2-01917,CLI0390,PRD0020,6,304.72,1828.32,2024-04-03,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01918,CLI0350,PRD0092,8,159.37,1274.96,2024-04-19,annulée,Chèque,Occitanie,EUR
CMD-Q2-01919,CLI0454,PRD0015,2,80.47,160.94,2024-06-01,livrée,CB,Occitanie,EUR
CMD-Q2-01920,CLI0232,PRD0091,7,75.28,526.96,2024-04-02,en_cours,Virement,Occitanie,EUR
CMD-Q2-01921,CLI0073,PRD0130,8,186.38,1491.04,2024-04-06,en_cours,CB,Île-de-France,EUR
CMD-Q2-01922,CLI0340,PRD0077,6,151.78,910.68,2024-05-02,livrée,CB,Île-de-France,EUR
CMD-Q2-01923,CLI0178,PRD0131,8,95.19,761.52,2024-04-01,livrée,PayPal,Île-de-France,EUR
CMD-Q2-01924,CLI0124,PRD0002,2,135.96,271.92,2024-06-24,livrée,Virement,PACA,EUR
CMD-Q2-01925,CLI0036,PRD0050,8,27.92,223.36,2024-06-09,en_cours,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01926,CLI0496,PRD0050,7,27.92,195.44,2024-04-20,retournée,CB,PACA,EUR
CMD-Q2-01927,CLI0089,PRD0107,5,101.48,507.4,2024-05-30,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01928,CLI0398,PRD0032,1,109.17,109.17,2024-05-11,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01929,CLI0207,PRD0026,3,334.76,1004.28,2024-04-27,livrée,CB,Occitanie,EUR
CMD-Q2-01930,CLI0043,PRD0115,5,374.29,1871.45,2024-06-05,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01931,CLI0067,PRD0073,8,200.41,1603.28,2024-06-20,en_cours,Virement,Auvergne-RA,EUR
CMD-Q2-01932,CLI0037,PRD0071,8,90.96,727.68,2024-06-23,livrée,Chèque,Occitanie,EUR
CMD-Q2-01933,CLI0159,PRD0126,2,82.76,165.52,2024-05-28,livrée,Virement,Occitanie,EUR
CMD-Q2-01934,CLI0155,PRD0054,8,124.37,994.96,2024-06-18,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01935,CLI0429,PRD0073,5,200.41,1002.05,2024-04-30,annulée,Virement,Occitanie,EUR
CMD-Q2-01936,CLI0497,PRD0012,9,295.77,2661.93,2024-04-09,livrée,CB,Occitanie,EUR
CMD-Q2-01937,CLI0292,PRD0060,5,436.88,2184.4,2024-04-01,annulée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01938,CLI0241,PRD0109,8,18.3,146.4,2024-04-04,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01939,CLI0375,PRD0049,6,65.78,394.68,2024-05-18,livrée,PayPal,Occitanie,EUR
CMD-Q2-01940,CLI0363,PRD0147,4,56.16,224.64,2024-06-01,en_cours,CB,Île-de-France,EUR
CMD-Q2-01941,CLI0363,PRD0020,7,304.72,,2024-06-15,livrée,CB,Île-de-France,EUR
CMD-Q2-01942,CLI0439,PRD0040,9,71.91,647.19,2024-05-17,livrée,PayPal,Auvergne-RA,EUR
CMD-Q2-01943,CLI0303,PRD0010,7,81.94,573.58,2024-05-02,livrée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01944,CLI0188,PRD0023,6,163.48,980.88,2024-04-30,en_cours,CB,Occitanie,EUR
CMD-Q2-01945,CLI0069,PRD0074,4,101.69,406.76,2024-05-02,livrée,CB,Occitanie,EUR
CMD-Q2-01946,CLI0411,PRD0018,1,121.33,121.33,2024-06-18,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01947,CLI0386,PRD0118,8,76.42,611.36,2024-04-21,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01948,CLI0370,PRD0075,9,71.64,644.76,2024-06-24,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01949,CLI0345,PRD0046,8,69.9,559.2,2024-04-28,livrée,Virement,PACA,EUR
CMD-Q2-01950,CLI0320,PRD0119,7,496.56,3475.92,2024-05-28,livrée,Virement,Île-de-France,EUR
CMD-Q2-01951,CLI0415,PRD0015,5,80.47,402.35,2024-06-29,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01952,CLI0290,PRD0126,2,82.76,165.52,2024-04-02,annulée,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01953,CLI0449,PRD0119,9,496.56,4469.04,2024-06-28,livrée,CB,Île-de-France,EUR
CMD-Q2-01954,CLI0208,PRD0025,3,111.14,333.42,2024-05-11,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01955,CLI0062,PRD0097,2,149.62,299.24,2024-05-24,livrée,Virement,Île-de-France,EUR
CMD-Q2-01956,CLI0358,PRD0103,2,57.7,115.4,2024-04-16,retournée,Chèque,Auvergne-RA,EUR
CMD-Q2-01957,CLI0235,PRD0076,4,211.08,844.32,2024-05-06,en_cours,CB,PACA,EUR
CMD-Q2-01958,CLI0404,PRD0081,6,49.36,296.16,2024-05-12,annulée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-01959,CLI0205,PRD0044,2,146.42,292.84,2024-05-01,en_cours,CB,Auvergne-RA,EUR
CMD-Q2-01960,CLI0276,PRD0061,5,75.83,379.15,2024-06-18,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01961,CLI0200,PRD0029,4,149.76,599.04,2024-05-04,livrée,Virement,Auvergne-RA,EUR
CMD-Q2-01962,CLI0199,PRD0017,3,222.33,666.99,2024-06-29,annulée,CB,Île-de-France,EUR
CMD-Q2-01963,CLI0092,PRD0028,8,59.7,477.6,2024-05-21,livrée,PayPal,PACA,EUR
CMD-Q2-01964,CLI0318,PRD0150,4,81.48,325.92,2024-06-08,en_cours,Virement,Nouvelle-Aquitaine,EUR
CMD-Q2-01965,CLI0364,PRD0112,4,79.76,319.04,2024-04-20,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01966,CLI0124,PRD0112,1,79.76,79.76,2024-05-01,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01967,CLI0234,PRD0120,3,107.93,323.79,2024-05-20,retournée,PayPal,Occitanie,EUR
CMD-Q2-01968,CLI0161,PRD0068,6,12.48,74.88,2024-05-29,livrée,CB,Île-de-France,EUR
CMD-Q2-01969,CLI0092,PRD0048,1,164.13,164.13,2024-06-05,retournée,CB,Île-de-France,EUR
CMD-Q2-01970,CLI0136,PRD0076,3,211.08,633.24,2024-05-13,annulée,CB,PACA,EUR
CMD-Q2-01971,CLI0155,PRD0045,6,55.24,331.44,2024-05-21,annulée,CB,Occitanie,EUR
CMD-Q2-01972,CLI0193,PRD0102,8,23.26,186.08,2024-04-09,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01973,CLI0326,PRD0073,2,200.41,400.82,2024-04-22,annulée,Virement,Île-de-France,EUR
CMD-Q2-01974,CLI0406,PRD0041,8,48.15,385.2,2024-06-03,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01975,CLI0380,PRD0145,4,54.52,218.08,2024-04-10,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01976,CLI0140,PRD0108,9,100.76,906.84,2024-06-12,livrée,PayPal,PACA,EUR
CMD-Q2-01977,CLI0190,PRD0038,4,45.83,183.32,2024-06-15,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01978,CLI0279,PRD0011,3,27.63,82.89,2024-05-27,livrée,Virement,Occitanie,EUR
CMD-Q2-01979,CLI0241,PRD0145,2,54.52,109.04,2024-06-13,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01980,CLI0048,PRD0110,8,126.57,1012.56,2024-04-26,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01981,CLI0019,PRD0102,8,23.26,186.08,2024-06-21,livrée,Chèque,PACA,EUR
CMD-Q2-01982,CLI0370,PRD0138,2,67.74,135.48,2024-04-27,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01983,CLI0079,PRD0062,3,51.87,155.61,2024-06-22,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01984,CLI0032,PRD0061,4,75.83,303.32,2024-06-24,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01985,CLI0278,PRD0121,9,34.92,314.28,2024-04-20,livrée,CB,Île-de-France,EUR
CMD-Q2-01986,CLI0483,PRD0061,6,75.83,454.98,2024-05-22,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-01987,CLI0306,PRD0025,1,111.14,111.14,2024-05-17,livrée,Virement,Occitanie,EUR
CMD-Q2-01988,CLI0148,PRD0043,2,100.34,200.68,2024-06-18,livrée,Chèque,Nouvelle-Aquitaine,EUR
CMD-Q2-01989,CLI0339,PRD0032,1,109.17,109.17,2024-06-04,livrée,CB,Île-de-France,EUR
CMD-Q2-01990,CLI0420,PRD0144,3,212.05,636.15,2024-05-26,livrée,CB,Occitanie,EUR
CMD-Q2-01991,CLI0384,PRD0059,1,117.97,117.97,2024-04-13,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01992,CLI0186,PRD0105,4,408.15,1632.6,2024-06-03,livrée,PayPal,Nouvelle-Aquitaine,EUR
CMD-Q2-01993,CLI0267,PRD0151,9,221.15,1990.35,2024-05-31,annulée,CB,Occitanie,EUR
CMD-Q2-01994,CLI0090,PRD0030,6,43.58,261.48,2024-05-09,livrée,CB,Île-de-France,EUR
CMD-Q2-01995,CLI0276,PRD0028,1,59.7,59.7,2024-05-29,livrée,CB,Auvergne-RA,EUR
CMD-Q2-01996,CLI0479,PRD0136,2,54.7,109.4,2024-05-27,livrée,CB,Occitanie,EUR
CMD-Q2-01997,CLI0076,PRD0087,3,72.84,218.52,2024-06-10,livrée,Chèque,Île-de-France,EUR
CMD-Q2-01998,CLI0148,PRD0110,1,126.57,126.57,2024/04/01,en_cours,CB,Occitanie,EUR
CMD-Q2-01999,CLI0179,PRD0032,8,109.17,873.36,2024-06-29,retournée,CB,PACA,EUR
CMD-Q2-02000,CLI0362,PRD0081,4,49.36,197.44,2024-06-08,livrée,CB,PACA,EUR
CMD-Q2-02001,CLI0214,PRD0125,5,31.95,159.75,2024-06-06,livrée,CB,Nouvelle-Aquitaine,EUR
CMD-Q2-02002,CLI0117,PRD0109,9,18.3,164.7,2024-04-17,livrée,CB,Auvergne-RA,EUR
