,id_mutation,date_mutation,nature_mutation,valeur_fonciere,commune,surface_reelle_bati,nombre_pieces_principales,type_local,code_postal,longitude,latitude,code_departement
2179,2023A02179,2023-07-01,Vente,143792.14025261468,Strasbourg,54.85391650999075,3.0,Maison,67000.0,6.8535439523707105,47.824324280784765,67
2180,2023A02180,2023-07-01,Vente,813578.616971977,Nantes,37.47302165638611,3.0,Appartement,44000.0,5.063256677036044,48.93014427713658,44
2181,2023A02181,2023-07-01,Vente,122444.65994503899,Strasbourg,81.88086961948396,1.0,Appartement,67000.0,2.1668338871703616,47.33515491611421,67
2182,2023A02182,2023-07-01,Vente,316220.8280748134,Paris,48.085934721389094,2.0,Appartement,75001.0,-3.165072975748765,44.03844259305309,75
2183,2023A02183,2023-07-01,Vente,687015.9750817756,Montpellier,73.67263389734148,2.0,Appartement,34000.0,5.0874125543273845,47.42094954145101,34
2184,2023A02184,2023-07-02,Vente,384405.72740278393,Toulouse,47.95974498063483,4.0,Maison,31000.0,-3.158375297251724,44.9212683998719,31
2185,2023A02185,2023-07-02,VEFA,298165.5736589243,Strasbourg,119.34363360172443,4.0,,67000.0,-0.08433884036471184,43.068455556367304,67
2186,2023A02186,2023-07-02,Vente,150077.90603583623,Toulouse,38.48448786382253,5.0,Appartement,31000.0,,49.56381155684678,31
2187,2023A02187,2023-07-02,Vente,117118.14456033293,Bordeaux,69.42623564187498,3.0,Maison,33000.0,0.06213798507340318,42.88143459286107,33
2188,2023A02188,2023-07-02,Vente,425929.9032499083,Paris,42.76196395747121,2.0,Appartement,75001.0,-0.3149811488111922,47.85898846822998,75
2189,2023A02189,2023-07-02,Vente,662442.0388354922,Strasbourg,47.429610098550555,4.0,Appartement,67000.0,,50.9987525943954,67
2190,2023A02190,2023-07-02,Vente,206218.17839278598,Montpellier,44.43254394232914,,Appartement,34000.0,-2.3191085786861727,43.071048708962486,34
2191,2023A02191,2023-07-02,Vente,135477.803683577,Lyon,,2.0,Appartement,69001.0,6.242244836363454,44.23716022678564,69
2192,2023A02192,2023-07-02,Vente,61395.90030754559,Strasbourg,86.41675299915553,4.0,Maison,67000.0,6.399905142967265,48.99507707118314,67
2193,2023A02193,2023-07-02,Vente,148976.08874118092,Montpellier,72.1588121632214,1.0,Appartement,34000.0,1.7347579498484285,43.152668358813685,34
2194,2023A02194,2023-07-02,Vente,250648.2634549229,Lyon,51.728467915203986,2.0,Maison,69001.0,-3.1519108941864316,49.62798022431817,69
2195,2023A02195,2023-07-02,Vente,700446.9739769276,Paris,58.56223386344972,4.0,Appartement,75001.0,2.8076719354986563,42.302377076739205,75
2196,2023A02196,2023-07-03,Vente,401868.50630132953,Toulouse,85.52945198000016,4.0,Appartement,31000.0,5.925828421849518,50.13153659685652,31
2197,2023A02197,2023-07-03,Vente,322239.79193347483,Paris,86.89111591394676,4.0,Appartement,75001.0,-0.8236863058507335,42.88804374039615,75
2198,2023A02198,2023-07-03,Vente,211066.43130602787,Montpellier,14.223025768332263,2.0,Appartement,34000.0,6.139392287295406,50.4134226676092,34
2199,2023A02199,2023-07-03,Vente,189113.1079207593,Toulouse,47.650299434181285,5.0,Appartement,31000.0,4.096869429476413,49.908050850846266,31
2200,2023A02200,2023-07-03,VEFA,623677.4199680608,Toulouse,48.806846701607924,4.0,Maison,31000.0,8.03802979743401,47.04815544611845,31
2201,2023A02201,2023-07-03,Vente,302683.5424804752,Nantes,76.29644021289843,4.0,Maison,44000.0,5.973834316306052,49.14594792989873,44
2202,2023A02202,2023-07-03,Vente,75996.27347536251,Nantes,52.805459825100606,4.0,Maison,44000.0,-1.9409441060190944,42.958916261386705,44
2203,2023A02203,2023-07-03,Vente,179131.63601116632,Lyon,78.22518781216883,3.0,Maison,69001.0,1.2023515570153593,43.48930109709551,69
2204,2023A02204,2023-07-03,Vente,160342.97294602985,Bordeaux,31.838288757699008,1.0,Appartement,33000.0,-3.1854424970068758,45.54972862326351,33
2205,2023A02205,2023-07-03,Vente,193346.9639373563,Marseille,62.179617786919174,4.0,Appartement,13001.0,-3.615183801472052,47.0296355751474,13
2206,2023A02206,2023-07-03,Vente,376151.17253009375,Paris,85.63574919314199,4.0,Appartement,75001.0,4.466888859063884,49.94028548600576,75
2207,2023A02207,2023-07-03,Vente,251584.21690120568,Toulouse,26.12280180582147,2.0,Appartement,31000.0,7.094233920629932,47.075587938100675,31
2208,2023A02208,2023-07-04,Vente,256242.81135636527,Montpellier,191.87070507259318,4.0,Maison,34000.0,7.864409061775698,48.15380560591687,34
2209,2023A02209,2023-07-04,Vente,590121.600268128,Paris,99.03199368213005,3.0,Appartement,75001.0,-1.0650773012933965,48.282982897997385,75
2210,2023A02210,2023-07-04,Vente,176684.9259808372,Bordeaux,54.63510644056316,3.0,Appartement,33000.0,-1.9375039583865656,50.02259952275724,33
2211,2023A02211,2023-07-04,Vente,821198.1534562676,Montpellier,36.08206568192864,2.0,Maison,34000.0,2.6147925656776216,49.135441746087565,34
2212,2023A02212,2023-07-04,Vente,179371.6958857692,Bordeaux,50.02172569043947,1.0,Maison,33000.0,-1.949077071881994,50.897866626629344,33
2213,2023A02213,2023-07-04,VEFA,283089.6519973309,Marseille,56.934482664926875,2.0,Maison,13001.0,-0.7419799561336244,42.47611121605564,13
2214,2023A02214,2023-07-04,Vente,226676.1991692494,Montpellier,,4.0,Appartement,34000.0,6.132774391996252,44.12889235369945,34
2215,2023A02215,2023-07-04,Vente,288962.29171900987,Strasbourg,,2.0,Appartement,67000.0,,50.487922471800196,67
2216,2023A02216,2023-07-04,Vente,350373.5664705249,Marseille,43.032290049895686,1.0,Appartement,13001.0,6.86743059254499,49.271537942185354,13
2217,2023A02217,2023-07-04,Vente,348119.51860254764,Toulouse,,7.0,Maison,31000.0,1.6244926395914936,44.652792165107556,31
2218,2023A02218,2023-07-04,Vente,170779.68306097295,Nantes,28.610832896084446,2.0,Maison,44000.0,2.663888817906992,50.873370565060114,44
2219,2023A02219,2023-07-04,Vente,136796.70444026342,Strasbourg,44.39823173413616,4.0,Appartement,67000.0,5.2864867536662885,49.954953039665504,67
2220,2023A02220,2023-07-05,Vente,1204895.1088774945,Marseille,,5.0,Appartement,13001.0,-1.4613277293810931,42.86898359257746,13
2221,2023A02221,2023-07-05,Vente,200708.60247842263,Nantes,77.14071684408482,3.0,Maison,44000.0,5.953288609289494,49.43952663557359,44
2222,2023A02222,2023-07-05,Vente,408206.0960411742,Strasbourg,37.46412324876228,4.0,Appartement,67000.0,-4.277020006172269,49.203490997485915,67
2223,2023A02223,2023-07-05,Vente,102274.4549665719,Nantes,43.79870067526253,6.0,Appartement,44000.0,5.6302805879102085,44.24614685299946,44
2224,2023A02224,2023-07-05,Vente,226892.67063331333,Toulouse,113.32709890777956,5.0,Appartement,31000.0,5.354030937726838,48.18936929757532,31
2225,2023A02225,2023-07-05,Vente,248619.8668055574,Montpellier,97.60749756811403,3.0,Maison,34000.0,-0.6673946369990671,50.83798808747568,34
2226,2023A02226,2023-07-05,Vente,356357.25857658347,Lyon,60.59598328944981,2.0,Maison,69001.0,4.744486948645944,48.24764540874932,69
2227,2023A02227,2023-07-05,Vente,52392.96027593616,Montpellier,,3.0,Appartement,34000.0,-1.7822811001292331,49.461133667596926,34
2228,2023A02228,2023-07-05,Vente,296464.97665031714,Nantes,191.62997017559073,4.0,Maison,44000.0,2.8181544982042546,43.174601373896145,44
2229,2023A02229,2023-07-05,Vente,134612.4417319323,Montpellier,54.0567391084977,5.0,Appartement,34000.0,4.3974520414374165,48.70163734628407,34
2230,2023A02230,2023-07-05,Vente,,Toulouse,46.698706722794334,4.0,Maison,31000.0,4.576675806512572,44.10184148062915,31
2231,2023A02231,2023-07-05,Vente,144091.31101893308,Marseille,42.04834539255416,3.0,Maison,13001.0,7.98327621478397,42.93231671759164,13
2232,2023A02232,2023-07-06,Vente,160606.15141095105,Paris,65.90297064725655,3.0,Maison,75001.0,-2.18852809456007,47.15828133523947,75
2233,2023A02233,2023-07-06,Vente,227708.9218506554,Marseille,66.24044940736493,2.0,Appartement,13001.0,1.6061425869100834,48.905377790856946,13
2234,2023A02234,2023-07-06,Vente,142714.62960799178,Montpellier,87.82216667168225,1.0,Appartement,34000.0,6.677327711837332,47.11135481591633,34
2235,2023A02235,2023-07-06,Vente,201728.7660880136,Bordeaux,34.36260529834285,4.0,Appartement,33000.0,2.631210097089009,50.498052490992734,33
2236,2023A02236,2023-07-06,Vente,131133.9421350188,Marseille,46.700392106732096,2.0,Appartement,13001.0,6.6301406228859445,48.42186384098141,13
2237,2023A02237,2023-07-06,Vente,89330.45310835744,Lyon,,2.0,Appartement,69001.0,1.0125464728813842,43.33465845116036,69
2238,2023A02238,2023-07-06,Vente,494238.8747676461,Toulouse,61.08677025483837,4.0,Appartement,31000.0,5.600963048314798,50.52376010727697,31
2239,2023A02239,2023-07-06,Vente,123299.39523387354,Nantes,,1.0,Maison,44000.0,6.549626097471853,,44
2240,2023A02240,2023-07-06,Vente,241057.66734426667,Bordeaux,34.0963764850605,5.0,Maison,33000.0,6.2497799953247775,48.97264790365706,33
2241,2023A02241,2023-07-06,Vente,421567.27359507885,Toulouse,70.3137347343157,1.0,Maison,31000.0,6.566336065876207,43.60718437786719,31
2242,2023A02242,2023-07-06,Vente,185541.44114730548,Toulouse,91.42409896405226,5.0,Appartement,31000.0,-1.711655353088135,51.08750642703523,31
2243,2023A02243,2023-07-06,Adjudication,163554.32222340634,Nantes,,3.0,Maison,44000.0,1.075098458814387,45.2232500715139,44
2244,2023A02244,2023-07-07,Vente,307350.1262794751,Strasbourg,47.97113942966707,1.0,Maison,67000.0,-2.2829372375575616,46.66417803414038,67
2245,2023A02245,2023-07-07,Vente,524793.5854215424,Marseille,65.40679431539897,4.0,Appartement,13001.0,-2.2071270464786754,46.408170061465825,13
2246,2023A02246,2023-07-07,Vente,133040.76193307922,Paris,,5.0,Appartement,75001.0,1.6954068097104118,,75
2247,2023A02247,2023-07-07,Vente,245220.06253188252,Strasbourg,93.26464956574088,3.0,Appartement,67000.0,7.693114484807534,46.64733199995238,67
2248,2023A02248,2023-07-07,Vente,94892.81239641202,Bordeaux,36.88919275583592,4.0,Appartement,33000.0,3.017273590024139,43.615652749845026,33
2249,2023A02249,2023-07-07,Vente,211944.43024123312,Nantes,15.286918576615758,6.0,Maison,44000.0,6.343832726616444,49.357431196835364,44
2250,2023A02250,2023-07-07,Vente,273901.22035641054,Lyon,63.331716457123065,2.0,Appartement,69001.0,7.4022367304387195,50.733158214003986,69
2251,2023A02251,2023-07-07,Vente,160688.8579659528,Lyon,81.39257587435083,4.0,Maison,69001.0,-3.400492942426294,49.410914284016144,69
2252,2023A02252,2023-07-07,Vente,203985.64438834623,Paris,31.670566692621062,2.0,Local industriel,75001.0,-2.4417873247197406,46.09336315957163,75
2253,2023A02253,2023-07-07,Vente,115273.62615389226,Paris,,3.0,Maison,75001.0,-0.8063093917386852,42.320868293198636,75
2254,2023A02254,2023-07-07,Vente,281038.5610477412,Marseille,47.85379700816392,2.0,Appartement,13001.0,3.3330687635107434,42.62246245380268,13
2255,2023A02255,2023-07-07,Vente,505557.2419597398,Lyon,,3.0,Maison,69001.0,-3.7160389250996397,46.656309275455975,69
2256,2023A02256,2023-07-08,Vente,138928.35924566834,Bordeaux,,1.0,Appartement,33000.0,5.490512275215243,48.27948825179472,33
2257,2023A02257,2023-07-08,Vente,184683.15130439706,Montpellier,104.08995724885304,,Appartement,34000.0,-3.6898832950824865,49.51172377338535,34
2258,2023A02258,2023-07-08,Vente,362771.2494748441,Nantes,58.79074475068857,3.0,Maison,44000.0,-2.487916043927236,47.57587729574797,44
2259,2023A02259,2023-07-08,Vente,555294.8048395993,Paris,35.180486106815344,3.0,Appartement,75001.0,0.3476898749613859,50.90915551094284,75
2260,2023A02260,2023-07-08,Vente,109544.49718438108,Paris,86.37783268944047,3.0,Maison,75001.0,2.58304217942995,46.64524668417691,75
2261,2023A02261,2023-07-08,Vente,242493.25088017885,Paris,29.017706191644773,3.0,Appartement,75001.0,6.695109359042242,47.58025343962408,75
2262,2023A02262,2023-07-08,Vente,318022.84327857493,Montpellier,103.77729291615454,2.0,Appartement,34000.0,7.739368188187765,44.32490044389921,34
2263,2023A02263,2023-07-08,Vente,,Nantes,89.61562689744798,5.0,Appartement,44000.0,6.734954975369073,45.289012238044606,44
2264,2023A02264,2023-07-08,Vente,60713.706564843014,Bordeaux,109.38651812015905,2.0,Maison,33000.0,-3.140532847401519,48.311559303533514,33
2265,2023A02265,2023-07-08,Vente,362454.41932768613,Lyon,50.44465596217955,2.0,Maison,69001.0,3.5166144627339264,47.59444373623037,69
2266,2023A02266,2023-07-08,Vente,667705.0483708704,Montpellier,42.60378120888683,3.0,Appartement,34000.0,1.1097750659249508,45.55291014388675,34
2267,2023A02267,2023-07-08,Vente,287793.0863402831,Montpellier,56.940728757895855,4.0,Appartement,34000.0,-2.9024388299870463,43.28544118842011,34
2268,2023A02268,2023-07-09,Vente,144543.5850970331,Strasbourg,52.341083957981276,1.0,Appartement,67000.0,2.549927114907198,45.31501389062255,67
2269,2023A02269,2023-07-09,Vente,197229.56861583647,Bordeaux,39.39472236552705,2.0,Appartement,33000.0,0.029560480934935462,42.688569191260115,33
2270,2023A02270,2023-07-09,Vente,776031.0727702222,Nantes,41.39616910843872,4.0,Appartement,44000.0,-0.10849444093634464,47.41075158860321,44
2271,2023A02271,2023-07-09,Vente,463229.3304169516,Bordeaux,45.45912526447606,3.0,Appartement,33000.0,-3.3005469923676882,45.14253619113003,33
2272,2023A02272,2023-07-09,Vente,393964.4560070724,Marseille,30.41689336248943,3.0,Maison,13001.0,7.9314326640180735,45.64266687508001,13
2273,2023A02273,2023-07-09,Vente,332317.9765132319,Strasbourg,,5.0,Maison,67000.0,4.7196907328425155,47.36077634533472,67
2274,2023A02274,2023-07-09,VEFA,180469.62006233624,Nantes,53.18899059423984,,Maison,44000.0,-0.93975551597668,47.4153326234268,44
2275,2023A02275,2023-07-09,Vente,237912.27484221468,Strasbourg,46.79661004588959,3.0,Maison,67000.0,7.151934496916271,47.47742114039257,67
2276,2023A02276,2023-07-09,Vente,256080.30318587675,Strasbourg,31.337733654673414,2.0,Appartement,67000.0,7.540707393393658,46.62600264186619,67
2277,2023A02277,2023-07-09,Vente,373153.293839116,Paris,30.563714698034868,1.0,Appartement,75001.0,5.791760510122,46.59547741417492,75
2278,2023A02278,2023-07-09,Vente,663544.5912234429,Lyon,143.73294445391556,2.0,Appartement,69001.0,3.873302584213331,49.52673110954282,69
2279,2023A02279,2023-07-09,Vente,524920.9097216114,Strasbourg,39.8997982929784,3.0,Maison,67000.0,0.27998307047687376,46.414479187638456,67
2280,2023A02280,2023-07-10,Vente,114504.4981688643,Marseille,74.08878691036328,1.0,Appartement,13001.0,1.0162006484348165,47.01706541253317,13
2281,2023A02281,2023-07-10,Vente,306936.7506311266,Marseille,,3.0,Appartement,13001.0,1.2786429186164927,50.99642291322171,13
2282,2023A02282,2023-07-10,Vente,417507.5918170852,Nantes,13.631806418236229,6.0,Appartement,44000.0,7.549285719148125,43.8932404548989,44
2283,2023A02283,2023-07-10,Vente,388992.832930156,Toulouse,,4.0,,31000.0,,48.69250464847719,31
2284,2023A02284,2023-07-10,Vente,183957.4467106255,Montpellier,76.86433535302454,2.0,Maison,34000.0,-0.7914183476206871,46.464047155333226,34
2285,2023A02285,2023-07-10,Vente,1541806.7938853106,Paris,37.19464959515415,1.0,Appartement,75001.0,3.4329354543255812,49.60876678287662,75
2286,2023A02286,2023-07-10,VEFA,124710.36685826747,Lyon,53.82923643829557,3.0,Appartement,69001.0,3.0425368162843993,45.8554865510147,69
2287,2023A02287,2023-07-10,Vente,140096.5255175898,Lyon,30.735191969540654,2.0,Appartement,69001.0,5.814012891188582,44.96630695777965,69
2288,2023A02288,2023-07-10,Vente,308709.8286293911,Lyon,136.06194217697706,6.0,Maison,69001.0,-3.2895833710215525,44.128518512880326,69
2289,2023A02289,2023-07-10,Vente,955587.7096721792,Montpellier,34.680277231881114,7.0,Appartement,34000.0,4.406149212276469,49.975686965198946,34
2290,2023A02290,2023-07-10,Vente,162475.59576685104,Nantes,42.033125157456574,3.0,Maison,44000.0,-0.29414302786951296,48.62129047585833,44
2291,2023A02291,2023-07-10,Vente,228776.99351473775,Paris,37.91017178568592,1.0,Appartement,75001.0,-2.8536730829526586,42.97672397568649,75
2292,2023A02292,2023-07-11,Vente,512151.72796871106,Strasbourg,56.83712379118712,5.0,Maison,67000.0,4.793521304672632,48.578714078878875,67
2293,2023A02293,2023-07-11,Vente,265476.79296986567,Strasbourg,108.32741377260433,4.0,Appartement,67000.0,-0.28809549687106895,42.6081375541079,67
2294,2023A02294,2023-07-11,Vente,219528.5754445639,Nantes,133.57822009176533,3.0,Maison,44000.0,4.772571544617767,43.898312458695735,44
2295,2023A02295,2023-07-11,Vente,376766.0591766152,Lyon,44.72362689622551,2.0,Appartement,69001.0,-2.4370507342255188,47.51661981497142,69
2296,2023A02296,2023-07-11,Vente,316004.2033236664,Montpellier,65.96534254547316,3.0,Appartement,34000.0,8.021283370858415,46.37889092365428,34
2297,2023A02297,2023-07-11,Vente,497954.143968242,Strasbourg,56.880507417768335,5.0,Appartement,67000.0,5.703281799141509,49.696255516628945,67
2298,2023A02298,2023-07-11,Vente,582381.6882193348,Bordeaux,33.42136505476774,2.0,Maison,33000.0,-0.8277723178469834,47.64943532864083,33
2299,2023A02299,2023-07-11,Vente,322610.7722228971,Bordeaux,183.3281629918282,4.0,Maison,33000.0,4.904658026586208,50.79177614851931,33
2300,2023A02300,2023-07-11,Vente,319668.44722439547,Montpellier,107.91887431918276,1.0,Appartement,34000.0,-2.7753415778524024,49.82561521657236,34
2301,2023A02301,2023-07-11,Vente,305121.8821499469,Montpellier,,5.0,Appartement,34000.0,3.7986556425433893,45.293894617647894,34
2302,2023A02302,2023-07-11,Vente,359862.8746030522,Paris,,3.0,Appartement,75001.0,-3.742611818259399,49.6405283273006,75
2303,2023A02303,2023-07-11,Vente,277368.54347525066,Lyon,,2.0,Appartement,69001.0,-0.26597926095972024,49.955430570724765,69
2304,2023A02304,2023-07-12,VEFA,268239.33730491705,Nantes,56.87925402630205,1.0,Appartement,44000.0,7.926474325587957,50.83357991696686,44
2305,2023A02305,2023-07-12,Vente,550166.5186108236,Montpellier,64.2628563546966,3.0,,34000.0,-2.964311247556843,42.410553760898004,34
2306,2023A02306,2023-07-12,Vente,666416.2192926441,Montpellier,116.28720905992932,2.0,Maison,34000.0,3.0872852120005527,49.99774988376257,34
2307,2023A02307,2023-07-12,Vente,108604.51206947428,Toulouse,34.019136667297126,3.0,Maison,31000.0,-3.603311598232724,42.91507877786289,31
2308,2023A02308,2023-07-12,Vente,269955.57598225237,Montpellier,126.07101365950827,2.0,Maison,34000.0,4.001395386422901,46.9474196964007,34
2309,2023A02309,2023-07-12,Vente,177510.19802920314,Toulouse,48.78601625567775,1.0,Maison,31000.0,-0.9609906574010649,45.94903914982166,31
2310,2023A02310,2023-07-12,Vente,222663.5396153353,Toulouse,117.0192406671371,3.0,Maison,31000.0,-0.5633098614885457,50.39495826535965,31
2311,2023A02311,2023-07-12,Vente,341638.93947630405,Bordeaux,54.455655029027476,3.0,Maison,33000.0,-0.20990780175073365,45.86533619291964,33
2312,2023A02312,2023-07-12,Vente,400978.4735491581,Nantes,64.6380412452867,3.0,Appartement,44000.0,-1.8945084542547632,47.54517552996583,44
2313,2023A02313,2023-07-12,Vente,250878.52425016018,Toulouse,53.66955108050602,3.0,Maison,31000.0,7.459048790401674,48.38853231662732,31
2314,2023A02314,2023-07-12,Adjudication,85135.1948156287,Lyon,41.84943049480006,3.0,Maison,69001.0,7.004064398420946,42.46746185803069,69
